hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,1,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,No Deposit,273,NULL,0,Transient-Party,50.16,0,0,Check-Out,10/13/2015
Resort Hotel,0,123,2015,October,41,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,43.3,0,1,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,1,0,0,HB,GBR,Groups,Direct,0,0,0,A,A,0,No Deposit,273,NULL,0,Transient-Party,43.41,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,0,2015,October,42,12,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,47,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,No Deposit,273,NULL,0,Transient-Party,68.74,0,0,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,1,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,No Deposit,273,NULL,0,Transient-Party,50.16,0,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,26,2017,May,21,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,E,0,No Deposit,146,NULL,0,Transient,45,0,0,Check-Out,5/25/2017
Resort Hotel,0,110,2015,October,41,6,2,5,2,0,1,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314,NULL,0,Transient,52.8,0,1,Check-Out,10/13/2015
Resort Hotel,0,153,2015,September,40,29,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40,NULL,0,Contract,80.54,0,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,26,2017,May,21,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,146,NULL,0,Group,45,0,0,Check-Out,5/25/2017
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,40,1,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient,40,1,0,Check-Out,10/13/2015
Resort Hotel,0,12,2016,May,21,16,1,0,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,184,146,0,Group,70,0,0,Check-Out,5/17/2016
Resort Hotel,0,13,2016,October,44,27,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,2,A,A,0,No Deposit,146,NULL,0,Transient,39,0,0,Check-Out,10/28/2016
Resort Hotel,0,27,2017,May,21,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,3,A,E,0,No Deposit,146,NULL,0,Group,45,0,0,Check-Out,5/25/2017
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,40,1,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient-Party,40,1,0,Check-Out,10/13/2015
Resort Hotel,0,8,2015,October,41,7,2,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,281,NULL,0,Contract,45,0,0,Check-Out,10/13/2015
Resort Hotel,0,5,2015,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,9,0,Transient,48,0,0,Check-Out,10/13/2015
Resort Hotel,0,3,2015,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,9,0,Transient,35,0,0,Check-Out,12/11/2015
Resort Hotel,0,5,2016,May,19,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,9,0,Transient,42,0,0,Check-Out,5/5/2016
Resort Hotel,0,4,2016,September,40,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,NULL,9,0,Transient,59,0,0,Check-Out,9/28/2016
Resort Hotel,0,0,2017,January,2,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,NULL,9,0,Transient,35,0,0,Check-Out,1/11/2017
Resort Hotel,1,0,2017,January,4,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,NULL,9,0,Transient,35,0,0,No-Show,1/26/2017
Resort Hotel,0,10,2017,February,6,6,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,1,5,A,D,0,No Deposit,NULL,9,0,Transient,35,0,0,Check-Out,2/7/2017
Resort Hotel,0,18,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,146,NULL,0,Transient-Party,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,26,2017,May,21,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,E,0,No Deposit,146,NULL,0,Group,45,0,0,Check-Out,5/25/2017
Resort Hotel,0,18,2015,October,42,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,146,NULL,0,Transient,40,1,0,Check-Out,10/14/2015
Resort Hotel,0,11,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,26,2017,May,21,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,E,0,No Deposit,146,NULL,0,Group,45,0,0,Check-Out,5/25/2017
Resort Hotel,0,4,2015,October,42,12,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient,37,0,0,Check-Out,10/13/2015
Resort Hotel,0,44,2015,October,40,3,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Contract,77.84,0,0,Check-Out,10/13/2015
Resort Hotel,0,2,2015,October,42,12,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,76,0,1,Check-Out,10/13/2015
Resort Hotel,0,5,2015,October,41,10,2,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,45.6,0,1,Check-Out,10/13/2015
Resort Hotel,0,120,2015,October,41,6,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,76,0,0,Check-Out,10/13/2015
Resort Hotel,0,152,2015,October,42,12,1,0,2,0,0,BB,COL,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,76,0,2,Check-Out,10/13/2015
Resort Hotel,0,44,2015,October,40,1,4,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,78.5,0,1,Check-Out,10/13/2015
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,2,No Deposit,273,NULL,0,Transient-Party,67.31,0,0,Check-Out,10/13/2015
Resort Hotel,0,123,2015,October,41,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,43.3,0,1,Check-Out,10/13/2015
Resort Hotel,0,201,2016,May,21,16,1,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,0,D,D,3,No Deposit,115,NULL,0,Transient,52.2,0,2,Check-Out,5/22/2016
Resort Hotel,0,38,2015,October,40,2,4,7,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,115,0,1,Check-Out,10/13/2015
Resort Hotel,0,0,2015,October,42,12,1,0,1,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,20,0,Transient,54,0,0,Check-Out,10/13/2015
Resort Hotel,0,0,2016,February,6,1,1,1,1,0,0,HB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,20,0,Transient,46,0,0,Check-Out,2/3/2016
Resort Hotel,0,56,2015,October,42,12,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,42.3,0,2,Check-Out,10/13/2015
Resort Hotel,0,22,2016,January,4,20,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,39,0,2,Check-Out,1/21/2016
Resort Hotel,0,0,2015,October,42,12,1,0,1,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,20,0,Transient,54,0,0,Check-Out,10/13/2015
Resort Hotel,0,285,2015,October,42,13,0,0,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,1,No Deposit,NULL,223,0,Transient-Party,0,0,0,Check-Out,10/13/2015
Resort Hotel,0,285,2015,October,42,14,0,0,2,0,0,HB,GBR,Groups,Direct,0,0,0,E,E,1,No Deposit,273,NULL,0,Transient-Party,0,0,0,Check-Out,10/14/2015
Resort Hotel,0,287,2015,October,42,15,0,0,2,0,0,BB,GBR,Groups,Corporate,0,0,1,A,I,2,No Deposit,NULL,223,0,Transient-Party,0,0,0,Check-Out,10/15/2015
Resort Hotel,0,6,2015,October,42,11,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,NULL,0,Transient,52.8,0,0,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,195,0,Transient,53,0,0,Check-Out,10/14/2015
Resort Hotel,0,2,2016,April,17,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,195,0,Transient,42,0,0,Check-Out,4/21/2016
Resort Hotel,0,193,2015,October,42,13,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,46,0,0,Check-Out,10/14/2015
Resort Hotel,0,14,2015,October,42,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,62,1,0,Check-Out,10/14/2015
Resort Hotel,0,16,2015,October,42,14,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,56,1,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,13,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,74.4,1,1,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,126,NULL,0,Transient,42.3,0,0,Check-Out,10/14/2015
Resort Hotel,0,1,2016,November,48,24,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,126,NULL,0,Transient,41,1,0,Check-Out,11/25/2016
Resort Hotel,0,0,2015,October,42,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,56,0,0,Check-Out,10/14/2015
Resort Hotel,0,204,2015,October,41,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26,NULL,0,Contract,55.46,1,0,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,82,1,0,Check-Out,10/14/2015
Resort Hotel,0,2,2015,October,42,12,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,56,0,0,Check-Out,10/14/2015
Resort Hotel,0,6,2015,October,42,12,1,1,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,108,0,0,Check-Out,10/14/2015
Resort Hotel,0,1,2015,October,42,13,0,1,2,0,0,BB,DOM,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,66,0,1,Check-Out,10/14/2015
Resort Hotel,0,286,2015,October,42,14,2,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,2,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/20/2015
Resort Hotel,0,1,2015,October,42,13,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,66,0,1,Check-Out,10/14/2015
Resort Hotel,0,8,2015,October,42,11,2,1,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,106,0,1,Check-Out,10/14/2015
Resort Hotel,0,5,2015,October,42,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,66,0,2,Check-Out,10/14/2015
Resort Hotel,0,10,2015,October,42,11,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,NULL,0,Transient,38.12,0,0,Check-Out,10/15/2015
Resort Hotel,0,22,2015,October,41,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,36.12,0,0,Check-Out,10/15/2015
Resort Hotel,0,49,2015,October,41,5,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,56.4,0,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,13,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,40,0,0,Check-Out,10/15/2015
Resort Hotel,0,1,2015,October,42,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,56.4,1,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,14,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,66,0,2,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,1,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,E,3,No Deposit,NULL,223,0,Transient-Party,44.5,0,2,Check-Out,10/19/2015
Resort Hotel,0,167,2015,October,42,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,56,0,2,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,2,Check-Out,10/18/2015
Resort Hotel,0,172,2015,October,43,18,1,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,1,A,D,0,No Deposit,240,NULL,0,Transient,56,0,2,Check-Out,10/19/2015
Resort Hotel,0,28,2015,October,42,14,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,47,0,0,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,0,3,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,D,2,No Deposit,NULL,223,0,Transient-Party,37,0,0,Check-Out,10/18/2015
Resort Hotel,0,12,2015,October,42,12,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,72,1,1,Check-Out,10/15/2015
Resort Hotel,0,5,2015,October,41,10,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,74.2,0,0,Check-Out,10/15/2015
Resort Hotel,0,2,2015,October,42,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,159,0,Transient,37,1,0,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,12,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,72,1,0,Check-Out,10/15/2015
Resort Hotel,0,5,2015,October,42,11,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,50.4,0,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,12,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,76.67,1,1,Check-Out,10/15/2015
Resort Hotel,0,286,2015,October,42,14,0,1,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/15/2015
Resort Hotel,0,286,2015,October,42,14,0,1,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,0,0,1,0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,2,No Deposit,NULL,223,0,Transient-Party,0,0,0,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,0,0,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,2,No Deposit,NULL,223,0,Transient-Party,0,0,0,Check-Out,10/15/2015
Resort Hotel,0,20,2015,October,42,11,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,43.12,0,1,Check-Out,10/15/2015
Resort Hotel,0,167,2015,October,40,1,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,50.03,0,0,Check-Out,10/15/2015
Resort Hotel,0,4,2015,October,42,13,0,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,76,0,2,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,12,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,62,1,1,Check-Out,10/15/2015
Resort Hotel,0,287,2015,October,42,15,1,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,223,0,Transient-Party,46.5,1,1,Check-Out,10/19/2015
Resort Hotel,0,67,2015,October,42,11,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,61.4,0,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,14,0,1,1,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,20,0,Transient,54,0,0,Check-Out,10/15/2015
Resort Hotel,0,0,2015,November,48,23,1,0,1,0,0,HB,PRT,Corporate,Corporate,1,0,1,A,D,1,No Deposit,NULL,20,0,Transient-Party,13,0,0,Check-Out,11/24/2015
Resort Hotel,0,0,2015,October,42,14,0,1,1,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,20,0,Transient,54,0,0,Check-Out,10/15/2015
Resort Hotel,0,141,2015,October,42,11,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Contract,62.8,0,0,Check-Out,10/16/2015
Resort Hotel,0,141,2015,October,42,11,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Contract,62.8,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,2,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,NULL,174,0,Transient-Party,109,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,2,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,174,0,Transient-Party,109,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,2,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,174,0,Transient-Party,109,0,0,Check-Out,10/16/2015
Resort Hotel,0,53,2015,October,42,13,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314,NULL,0,Contract,58.8,1,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,2,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,174,0,Transient-Party,109,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,2,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,174,0,Transient-Party,109,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,3,1,0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,174,0,Transient-Party,76,0,0,Check-Out,10/16/2015
Resort Hotel,0,287,2015,October,42,15,0,1,1,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,37,0,0,Check-Out,10/16/2015
Resort Hotel,0,7,2015,October,42,12,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60.4,0,2,Check-Out,10/17/2015
Resort Hotel,0,39,2015,October,41,9,2,6,2,2,1,BB,MKD,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,108.75,0,1,Check-Out,10/17/2015
Resort Hotel,0,8,2015,October,42,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,83,1,0,Check-Out,10/17/2015
Resort Hotel,0,127,2015,October,42,11,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,62.04,0,1,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,3,0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,3,No Deposit,NULL,223,0,Transient-Party,62.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,125,2015,October,43,18,1,0,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,36,0,0,Check-Out,10/19/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,BEL,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,37,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,3,2015,October,43,18,1,0,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,76,0,0,Check-Out,10/19/2015
Resort Hotel,0,174,2015,October,41,8,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,F,1,No Deposit,243,NULL,0,Contract,70.6,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,1,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,37,0,0,Check-Out,10/18/2015
Resort Hotel,0,0,2015,October,43,18,1,0,1,0,0,BB,GBR,Groups,Corporate,1,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,58,0,0,Check-Out,10/19/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,NULL,223,0,Transient-Party,50.5,1,0,Check-Out,10/18/2015
Resort Hotel,0,287,2015,October,42,15,0,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,NULL,223,0,Transient-Party,46.5,1,0,Check-Out,10/18/2015
